Seller Platfrom,SKU,Manufacute Name,Manufacture Code,Product Title,Description,Packaging,QTY,Catagory,Sub Catagory,Product Page URL,Attachment URL,Images URL
Chair Side Solutions,SQ4193631,Chair Side Solutions,SQ4193631,Whitepeaks Copra Supreme Symphony Zirconia - D3 - 98x25mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ5918660,Chair Side Solutions,SQ5918660,Whitepeaks Copra Supreme Symphony Zirconia - D4 - 98x12mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ0685849,Chair Side Solutions,SQ0685849,Whitepeaks Copra Supreme Symphony Zirconia - D4 - 98x14mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ0486179,Chair Side Solutions,SQ0486179,Whitepeaks Copra Supreme Symphony Zirconia - D4 - 98x16mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ0097636,Chair Side Solutions,SQ0097636,Whitepeaks Copra Supreme Symphony Zirconia - D4 - 98x18mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ1962744,Chair Side Solutions,SQ1962744,Whitepeaks Copra Supreme Symphony Zirconia - D4 - 98x20mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ9986946,Chair Side Solutions,SQ9986946,Whitepeaks Copra Supreme Symphony Zirconia - D4 - 98x25mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ2244359,Chair Side Solutions,SQ2244359,Whitepeaks Copra Supreme Symphony Zirconia - OM1 - 98x12mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ8089957,Chair Side Solutions,SQ8089957,Whitepeaks Copra Supreme Symphony Zirconia - OM1 - 98x14mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ8736052,Chair Side Solutions,SQ8736052,Whitepeaks Copra Supreme Symphony Zirconia - OM1 - 98x16mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ9549279,Chair Side Solutions,SQ9549279,Whitepeaks Copra Supreme Symphony Zirconia - OM1 - 98x18mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ6779528,Chair Side Solutions,SQ6779528,Whitepeaks Copra Supreme Symphony Zirconia - OM1 - 98x20mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ7465659,Chair Side Solutions,SQ7465659,Whitepeaks Copra Supreme Symphony Zirconia - OM1 - 98x25mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ0915361,Chair Side Solutions,SQ0915361,Whitepeaks Copra Supreme Symphony Zirconia - OM2 - 98x12mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ5828019,Chair Side Solutions,SQ5828019,Whitepeaks Copra Supreme Symphony Zirconia - OM2 - 98x14mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ3029328,Chair Side Solutions,SQ3029328,Whitepeaks Copra Supreme Symphony Zirconia - OM2 - 98x16mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ8488485,Chair Side Solutions,SQ8488485,Whitepeaks Copra Supreme Symphony Zirconia - OM2 - 98x18mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ3644731,Chair Side Solutions,SQ3644731,Whitepeaks Copra Supreme Symphony Zirconia - OM2 - 98x20mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ2741870,Chair Side Solutions,SQ2741870,Whitepeaks Copra Supreme Symphony Zirconia - OM2 - 98x25mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ9251183,Chair Side Solutions,SQ9251183,Whitepeaks Copra Supreme Symphony Zirconia - Om3 - 98x12mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ9127954,Chair Side Solutions,SQ9127954,Whitepeaks Copra Supreme Symphony Zirconia - Om3 - 98x14mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ2733821,Chair Side Solutions,SQ2733821,Whitepeaks Copra Supreme Symphony Zirconia - Om3 - 98x16mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ6138009,Chair Side Solutions,SQ6138009,Whitepeaks Copra Supreme Symphony Zirconia - Om3 - 98x18mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ8177320,Chair Side Solutions,SQ8177320,Whitepeaks Copra Supreme Symphony Zirconia - Om3 - 98x20mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ2808607,Chair Side Solutions,SQ2808607,Whitepeaks Copra Supreme Symphony Zirconia - Om3 - 98x25mm,"CopraSupreme Symphony 9-layer (5 layers plus 4-transition layers) zirconia with increased translucency in the incisal area and high bending strength ( ≥ 1100 MPa) for anterior- or posterior teeth restorations with up to 14 units. In the production process, 5 layers of pre-colored zirconia are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition for vivid, lively restorations. Isostatically pressed with a lifetime warranty.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakssymphony,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706785-TAMIUIMJ14498O35W0FF/46+%281%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797706793-HDB78GDOFQ9L6MZURITI/46+%282%29.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642797892711-V91TLDXX6E5XS18HXW9J/squarespace+4344.png']"
Chair Side Solutions,SQ4564267,Chair Side Solutions,SQ4564267,Whitepeaks Copra Supreme Hyperion Zirconia - 98x14 - A1,"9-layer, high translucent zirconia. In the production process, 5 different layers of pre-coloured Tosoh zirconia powders of different bending strength (≥ 600-1100 MPa) are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition with a highly translucent incisal (600 MPa) and a natural opaque dentin (1100 MPa) for unsurpassed vivid, aesthetic restorations with up to 14 units. The new dimension in fully anatomical restorations.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakshyperion,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642623037703-HDQX3W1FU0OWHZIRUI4I/69.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642623037706-64RO4T4JC7WLC2V2ZRMA/70.png']"
Chair Side Solutions,SQ0337995,Chair Side Solutions,SQ0337995,Whitepeaks Copra Supreme Hyperion Zirconia - 98x14 - A2,"9-layer, high translucent zirconia. In the production process, 5 different layers of pre-coloured Tosoh zirconia powders of different bending strength (≥ 600-1100 MPa) are layered on top of each other, building 4 transition layers in the process. The result is an extremely natural colour transition with a highly translucent incisal (600 MPa) and a natural opaque dentin (1100 MPa) for unsurpassed vivid, aesthetic restorations with up to 14 units. The new dimension in fully anatomical restorations.",,,Milling Materials,,https://www.chairsidesolutions.com/shop/p/whitepeakshyperion,,"['https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642623037703-HDQX3W1FU0OWHZIRUI4I/69.png', 'https://images.squarespace-cdn.com/content/v1/61dfed97dd4164389e8be7cf/1642623037706-64RO4T4JC7WLC2V2ZRMA/70.png']"
